N° FASE de l'établissement,Nom d'établissement,Numéro BCE de l'établissement,Type d'enseignement,Niveau,Genre,Réseau,Adresse de l'établissement,code_postal_de_l_etablissement,Localité de l'établissement,Commune de l'établissement,Bassin,arrondissement_administratif,N° FASE de l'implantation,Adresse de l'implantation,Code postal de l'implantation,Localité de l'implantation,Commune de l'implantation,Latitude,Longitude,N° FASE du PO,Nom du PO,Numéro BCE du PO,Adresse du PO,Code postal du PO,Localité du PO,Commune du PO,pointgeo
1031.0,Ecole fondamentale libre,2167086896,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue Amion 14,6240,FARCIENNES,Farciennes,Hainaut Sud,Charleroi,1963.0,Rue du Louât 4,6240,FARCIENNES,Farciennes,50.428606,4.54202,250.0,Comité de l'Ecole libre de Farciennes Centre,433741933,Amion 14,6240,FARCIENNES,Farciennes,"50.428606, 4.54202"
1031.0,Ecole fondamentale libre,2167086896,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue Amion 14,6240,FARCIENNES,Farciennes,Hainaut Sud,Charleroi,1960.0,Rue Amion 14,6240,FARCIENNES,Farciennes,50.4270711,4.5544436,250.0,Comité de l'Ecole libre de Farciennes Centre,433741933,Amion 14,6240,FARCIENNES,Farciennes,"50.4270711, 4.5544436"
1031.0,Ecole fondamentale libre,2167086896,Maternel ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue Amion 14,6240,FARCIENNES,Farciennes,Hainaut Sud,Charleroi,1962.0,Rue Francisco Ferrer 84,6240,FARCIENNES,Farciennes,50.4237401,4.5548793,250.0,Comité de l'Ecole libre de Farciennes Centre,433741933,Amion 14,6240,FARCIENNES,Farciennes,"50.4237401, 4.5548793"
1031.0,Ecole fondamentale libre,2167086896,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue Amion 14,6240,FARCIENNES,Farciennes,Hainaut Sud,Charleroi,1959.0,Rue de la Station 7,6240,FARCIENNES,Farciennes,50.4291762,4.5534173,250.0,Comité de l'Ecole libre de Farciennes Centre,433741933,Amion 14,6240,FARCIENNES,Farciennes,"50.4291762, 4.5534173"
1034.0,Institut provincial Augusta Chiwy,2167301385,Enseignement secondaire pour Adultes,Secondaire,Ordinaire,Subventionné provincial,Rue du Puits Communal 114,6240,FARCIENNES,Farciennes,Hainaut Sud,Charleroi,1967.0,Rue du Puits Communal 114,6240,FARCIENNES,Farciennes,50.4285639,4.5452116,1301.0,Province du Hainaut,207656610,Avenue du Général de Gaulle 102,7000,MONS,Mons,"50.4285639, 4.5452116"
1035.0,Académie de musique de Farciennes,2167286539,Artistique à horaire réduit,Secondaire,Ordinaire,Subventionné communal,Grand'Place 2,6240,FARCIENNES,Farciennes,Hainaut Sud,Charleroi,8024.0,Rue du Centre 124,6250,AISEAU,Aiseau-Presles,50.4107465,4.586513,1266.0,Commune de Farciennes,207318197,Rue de la Liberté 40,6240,FARCIENNES,Farciennes,"50.4107465, 4.586513"
1035.0,Académie de musique de Farciennes,2167286539,Artistique à horaire réduit,Secondaire,Ordinaire,Subventionné communal,Grand'Place 2,6240,FARCIENNES,Farciennes,Hainaut Sud,Charleroi,8028.0,Rue Amion 14,6240,FARCIENNES,Farciennes,50.4270711,4.5544436,1266.0,Commune de Farciennes,207318197,Rue de la Liberté 40,6240,FARCIENNES,Farciennes,"50.4270711, 4.5544436"
1035.0,Académie de musique de Farciennes,2167286539,Artistique à horaire réduit,Secondaire,Ordinaire,Subventionné communal,Grand'Place 2,6240,FARCIENNES,Farciennes,Hainaut Sud,Charleroi,10002.0,Rue Quartier du Roi 59,6250,PONT-DE-LOUP,Aiseau-Presles,50.4160558,4.5482496,1266.0,Commune de Farciennes,207318197,Rue de la Liberté 40,6240,FARCIENNES,Farciennes,"50.4160558, 4.5482496"
1035.0,Académie de musique de Farciennes,2167286539,Artistique à horaire réduit,Secondaire,Ordinaire,Subventionné communal,Grand'Place 2,6240,FARCIENNES,Farciennes,Hainaut Sud,Charleroi,10003.0,Rue jules Destrée 2,6250,ROSELIES,Aiseau-Presles,50.4259234,4.5723762,1266.0,Commune de Farciennes,207318197,Rue de la Liberté 40,6240,FARCIENNES,Farciennes,"50.4259234, 4.5723762"
1035.0,Académie de musique de Farciennes,2167286539,Artistique à horaire réduit,Secondaire,Ordinaire,Subventionné communal,Grand'Place 2,6240,FARCIENNES,Farciennes,Hainaut Sud,Charleroi,10875.0,Rue Albert Ier 89,6240,FARCIENNES,Farciennes,50.4250039,4.5444464,1266.0,Commune de Farciennes,207318197,Rue de la Liberté 40,6240,FARCIENNES,Farciennes,"50.4250039, 4.5444464"
1035.0,Académie de musique de Farciennes,2167286539,Artistique à horaire réduit,Secondaire,Ordinaire,Subventionné communal,Grand'Place 2,6240,FARCIENNES,Farciennes,Hainaut Sud,Charleroi,10876.0,Rue Fernand Stilmant 5,6240,PIRONCHAMPS,Farciennes,50.4236587,4.5337049,1266.0,Commune de Farciennes,207318197,Rue de la Liberté 40,6240,FARCIENNES,Farciennes,"50.4236587, 4.5337049"
1035.0,Académie de musique de Farciennes,2167286539,Artistique à horaire réduit,Secondaire,Ordinaire,Subventionné communal,Grand'Place 2,6240,FARCIENNES,Farciennes,Hainaut Sud,Charleroi,10874.0,Grand-Place 2,6240,FARCIENNES,Farciennes,50.4282981,4.552582,1266.0,Commune de Farciennes,207318197,Rue de la Liberté 40,6240,FARCIENNES,Farciennes,"50.4282981, 4.552582"
1035.0,Académie de musique de Farciennes,2167286539,Artistique à horaire réduit,Secondaire,Ordinaire,Subventionné communal,Grand'Place 2,6240,FARCIENNES,Farciennes,Hainaut Sud,Charleroi,10877.0,Place Communale 23,6250,PRESLES,Aiseau-Presles,50.3863742,4.5779054,1266.0,Commune de Farciennes,207318197,Rue de la Liberté 40,6240,FARCIENNES,Farciennes,"50.3863742, 4.5779054"
1035.0,Académie de musique de Farciennes,2167286539,Artistique à horaire réduit,Secondaire,Ordinaire,Subventionné communal,Grand'Place 2,6240,FARCIENNES,Farciennes,Hainaut Sud,Charleroi,10878.0,Rue des Prés Burniaux 1,6250,PRESLES,Aiseau-Presles,50.3879902,4.5793379,1266.0,Commune de Farciennes,207318197,Rue de la Liberté 40,6240,FARCIENNES,Farciennes,"50.3879902, 4.5793379"
1035.0,Académie de musique de Farciennes,2167286539,Artistique à horaire réduit,Secondaire,Ordinaire,Subventionné communal,Grand'Place 2,6240,FARCIENNES,Farciennes,Hainaut Sud,Charleroi,8026.0,Rue des Cayats 77,6240,FARCIENNES,Farciennes,50.4307635,4.5364523,1266.0,Commune de Farciennes,207318197,Rue de la Liberté 40,6240,FARCIENNES,Farciennes,"50.4307635, 4.5364523"
1037.0,Ecole communale fondamentale Groupe I,2167209830,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue du Roi-Chevalier 23,6220,WANGENIES,Fleurus,Hainaut Sud,Charleroi,1976.0,Avenue de la Wallonie 55 Bte 1,6224,WANFERCEE-BAULET,Fleurus,50.4716813,4.5738434,1050.0,Ville de Fleurus,207313348,Rue du Solstice 1,6220,FLEURUS,Fleurus,"50.4716813, 4.5738434"
1037.0,Ecole communale fondamentale Groupe I,2167209830,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue du Roi-Chevalier 23,6220,WANGENIES,Fleurus,Hainaut Sud,Charleroi,1986.0,Rue des Ecoles 14,6223,WAGNELEE,Fleurus,50.5224057,4.5347679,1050.0,Ville de Fleurus,207313348,Rue du Solstice 1,6220,FLEURUS,Fleurus,"50.5224057, 4.5347679"
1037.0,Ecole communale fondamentale Groupe I,2167209830,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue du Roi-Chevalier 23,6220,WANGENIES,Fleurus,Hainaut Sud,Charleroi,1989.0,Rue du Roi-Chevalier 23,6220,WANGENIES,Fleurus,50.473425,4.5184681,1050.0,Ville de Fleurus,207313348,Rue du Solstice 1,6220,FLEURUS,Fleurus,"50.473425, 4.5184681"
1037.0,Ecole communale fondamentale Groupe I,2167209830,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue du Roi-Chevalier 23,6220,WANGENIES,Fleurus,Hainaut Sud,Charleroi,1986.0,Rue des Ecoles 14,6223,WAGNELEE,Fleurus,50.5224057,4.5347679,1050.0,Ville de Fleurus,207313348,Rue du Solstice 1,6220,FLEURUS,Fleurus,"50.5224057, 4.5347679"
1037.0,Ecole communale fondamentale Groupe I,2167209830,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue du Roi-Chevalier 23,6220,WANGENIES,Fleurus,Hainaut Sud,Charleroi,1989.0,Rue du Roi-Chevalier 23,6220,WANGENIES,Fleurus,50.473425,4.5184681,1050.0,Ville de Fleurus,207313348,Rue du Solstice 1,6220,FLEURUS,Fleurus,"50.473425, 4.5184681"
1038.0,Ecole fondamentale communale Groupe II,2167209929,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue d'Orchies 48,6220,FLEURUS,Fleurus,Hainaut Sud,Charleroi,1981.0,Rue d'Orchies 48,6220,FLEURUS,Fleurus,50.4771919,4.5441738,1050.0,Ville de Fleurus,207313348,Rue du Solstice 1,6220,FLEURUS,Fleurus,"50.4771919, 4.5441738"
1038.0,Ecole fondamentale communale Groupe II,2167209929,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue d'Orchies 48,6220,FLEURUS,Fleurus,Hainaut Sud,Charleroi,1980.0,Rue de Tamines 27,6224,WANFERCEE-BAULET,Fleurus,50.4689659,4.5879534,1050.0,Ville de Fleurus,207313348,Rue du Solstice 1,6220,FLEURUS,Fleurus,"50.4689659, 4.5879534"
1038.0,Ecole fondamentale communale Groupe II,2167209929,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue d'Orchies 48,6220,FLEURUS,Fleurus,Hainaut Sud,Charleroi,1983.0,Rue Paul Pastur 35,6224,WANFERCEE-BAULET,Fleurus,50.4622322,4.578276,1050.0,Ville de Fleurus,207313348,Rue du Solstice 1,6220,FLEURUS,Fleurus,"50.4622322, 4.578276"
1038.0,Ecole fondamentale communale Groupe II,2167209929,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue d'Orchies 48,6220,FLEURUS,Fleurus,Hainaut Sud,Charleroi,1981.0,Rue d'Orchies 48,6220,FLEURUS,Fleurus,50.4771919,4.5441738,1050.0,Ville de Fleurus,207313348,Rue du Solstice 1,6220,FLEURUS,Fleurus,"50.4771919, 4.5441738"
1038.0,Ecole fondamentale communale Groupe II,2167209929,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue d'Orchies 48,6220,FLEURUS,Fleurus,Hainaut Sud,Charleroi,1980.0,Rue de Tamines 27,6224,WANFERCEE-BAULET,Fleurus,50.4689659,4.5879534,1050.0,Ville de Fleurus,207313348,Rue du Solstice 1,6220,FLEURUS,Fleurus,"50.4689659, 4.5879534"
1038.0,Ecole fondamentale communale Groupe II,2167209929,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue d'Orchies 48,6220,FLEURUS,Fleurus,Hainaut Sud,Charleroi,1983.0,Rue Paul Pastur 35,6224,WANFERCEE-BAULET,Fleurus,50.4622322,4.578276,1050.0,Ville de Fleurus,207313348,Rue du Solstice 1,6220,FLEURUS,Fleurus,"50.4622322, 4.578276"
1039.0,Ecole communale fondamentale Groupe III,2167210028,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue Arthur Baudhuin 51,6220,LAMBUSART,Fleurus,Hainaut Sud,Charleroi,1987.0,Avenue des Nations Unies 72,6220,FLEURUS,Fleurus,50.4560685,4.5257526,1050.0,Ville de Fleurus,207313348,Rue du Solstice 1,6220,FLEURUS,Fleurus,"50.4560685, 4.5257526"
1039.0,Ecole communale fondamentale Groupe III,2167210028,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue Arthur Baudhuin 51,6220,LAMBUSART,Fleurus,Hainaut Sud,Charleroi,1987.0,Avenue des Nations Unies 72,6220,FLEURUS,Fleurus,50.4560685,4.5257526,1050.0,Ville de Fleurus,207313348,Rue du Solstice 1,6220,FLEURUS,Fleurus,"50.4560685, 4.5257526"
1039.0,Ecole communale fondamentale Groupe III,2167210028,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue Arthur Baudhuin 51,6220,LAMBUSART,Fleurus,Hainaut Sud,Charleroi,1988.0,Rue du Muturnia 3,6220,HEPPIGNIES,Fleurus,50.4809405,4.4943067,1050.0,Ville de Fleurus,207313348,Rue du Solstice 1,6220,FLEURUS,Fleurus,"50.4809405, 4.4943067"
1039.0,Ecole communale fondamentale Groupe III,2167210028,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue Arthur Baudhuin 51,6220,LAMBUSART,Fleurus,Hainaut Sud,Charleroi,1978.0,Avenue de la Roseraie 1,6220,LAMBUSART,Fleurus,50.4605234,4.5597442,1050.0,Ville de Fleurus,207313348,Rue du Solstice 1,6220,FLEURUS,Fleurus,"50.4605234, 4.5597442"
1039.0,Ecole communale fondamentale Groupe III,2167210028,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue Arthur Baudhuin 51,6220,LAMBUSART,Fleurus,Hainaut Sud,Charleroi,1979.0,Rue Arthur Baudhuin 51,6220,LAMBUSART,Fleurus,50.45731,4.55481,1050.0,Ville de Fleurus,207313348,Rue du Solstice 1,6220,FLEURUS,Fleurus,"50.45731, 4.55481"
1039.0,Ecole communale fondamentale Groupe III,2167210028,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue Arthur Baudhuin 51,6220,LAMBUSART,Fleurus,Hainaut Sud,Charleroi,1988.0,Rue du Muturnia 3,6220,HEPPIGNIES,Fleurus,50.4809405,4.4943067,1050.0,Ville de Fleurus,207313348,Rue du Solstice 1,6220,FLEURUS,Fleurus,"50.4809405, 4.4943067"
104.0,Ecole primaire Adolphe Max,2167216263,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue Charles-Quint 31,1000,BRUXELLES,Bruxelles,Bruxelles,Bruxelles-Capitale,166.0,Rue Charles-Quint 31,1000,BRUXELLES,Bruxelles,50.850042,4.3830353,1057.0,Ville de Bruxelles,207373429,Rue des Halles 4,1000,BRUXELLES,Bruxelles,"50.850042, 4.3830353"
1040.0,Ecole fondamentale libre Saint-Barthélémy,2167105308,Maternel ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue Saint-Barthélemy 19,6220,HEPPIGNIES,Fleurus,Hainaut Sud,Charleroi,6650.0,Rue Saint-Barthélemy 19,6220,HEPPIGNIES,Fleurus,50.4818537,4.4950819,438.0,Comité scolaire paroissial Saint-Barthélémy,431461047,Rue Saint-Barthélemy 19,6220,HEPPIGNIES,Fleurus,"50.4818537, 4.4950819"
1040.0,Ecole fondamentale libre Saint-Barthélémy,2167105308,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue Saint-Barthélemy 19,6220,HEPPIGNIES,Fleurus,Hainaut Sud,Charleroi,6650.0,Rue Saint-Barthélemy 19,6220,HEPPIGNIES,Fleurus,50.4818537,4.4950819,438.0,Comité scolaire paroissial Saint-Barthélémy,431461047,Rue Saint-Barthélemy 19,6220,HEPPIGNIES,Fleurus,"50.4818537, 4.4950819"
1042.0,Ecole primaire libre Notre-Dame,2167068090,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Chemin de Mons 28 A,6220,FLEURUS,Fleurus,Hainaut Sud,Charleroi,11128.0,Chemin de Mons 28 A,6220,FLEURUS,Fleurus,50.4871981,4.5512247,52.0,Ecole fondamentale Notre-Dame Fleurus,418255981,Chemin de Mons 28,6220,FLEURUS,Fleurus,"50.4871981, 4.5512247"
1043.0,Ecole fondamentale libre Saint-Pierre,2167104714,Maternel ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue de la Closière 48,6224,WANFERCEE-BAULET,Fleurus,Hainaut Sud,Charleroi,1998.0,Rue de la Centenaire 1,6224,WANFERCEE-BAULET,Fleurus,50.4599527,4.575862,431.0,Comité scolaire paroissial Saint-Pierre,410508552,Rue de la Closière 48,6224,WANFERCEE-BAULET,Fleurus,"50.4599527, 4.575862"
1043.0,Ecole fondamentale libre Saint-Pierre,2167104714,Maternel ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue de la Closière 48,6224,WANFERCEE-BAULET,Fleurus,Hainaut Sud,Charleroi,1997.0,Rue des Dames 5,6224,WANFERCEE-BAULET,Fleurus,50.4676463,4.5866847,431.0,Comité scolaire paroissial Saint-Pierre,410508552,Rue de la Closière 48,6224,WANFERCEE-BAULET,Fleurus,"50.4676463, 4.5866847"
1043.0,Ecole fondamentale libre Saint-Pierre,2167104714,Maternel ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue de la Closière 48,6224,WANFERCEE-BAULET,Fleurus,Hainaut Sud,Charleroi,1996.0,Rue de la Closière 48,6224,WANFERCEE-BAULET,Fleurus,50.472131,4.5879212,431.0,Comité scolaire paroissial Saint-Pierre,410508552,Rue de la Closière 48,6224,WANFERCEE-BAULET,Fleurus,"50.472131, 4.5879212"
1043.0,Ecole fondamentale libre Saint-Pierre,2167104714,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue de la Closière 48,6224,WANFERCEE-BAULET,Fleurus,Hainaut Sud,Charleroi,1996.0,Rue de la Closière 48,6224,WANFERCEE-BAULET,Fleurus,50.472131,4.5879212,431.0,Comité scolaire paroissial Saint-Pierre,410508552,Rue de la Closière 48,6224,WANFERCEE-BAULET,Fleurus,"50.472131, 4.5879212"
1043.0,Ecole fondamentale libre Saint-Pierre,2167104714,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue de la Closière 48,6224,WANFERCEE-BAULET,Fleurus,Hainaut Sud,Charleroi,1998.0,Rue de la Centenaire 1,6224,WANFERCEE-BAULET,Fleurus,50.4599527,4.575862,431.0,Comité scolaire paroissial Saint-Pierre,410508552,Rue de la Closière 48,6224,WANFERCEE-BAULET,Fleurus,"50.4599527, 4.575862"
1044.0,Ecole fondamentale libre Saint-Laurent,2167070169,Maternel ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue Henri Danvoie 2,6220,LAMBUSART,Fleurus,Hainaut Sud,Charleroi,1999.0,Rue Henri Danvoie 2,6220,LAMBUSART,Fleurus,50.4569183,4.5526046,77.0,Ecole Saint-Laurent,431177668,Rue Henri Danvoie 2,6220,LAMBUSART,Fleurus,"50.4569183, 4.5526046"
1044.0,Ecole fondamentale libre Saint-Laurent,2167070169,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue Henri Danvoie 2,6220,LAMBUSART,Fleurus,Hainaut Sud,Charleroi,1999.0,Rue Henri Danvoie 2,6220,LAMBUSART,Fleurus,50.4569183,4.5526046,77.0,Ecole Saint-Laurent,431177668,Rue Henri Danvoie 2,6220,LAMBUSART,Fleurus,"50.4569183, 4.5526046"
1045.0,ATHENEE ROYAL JOURDAN,2167133715,Secondaire CEFA,Secondaire,Ordinaire,WBE,Rue de Fleurjoux 3,6220,FLEURUS,Fleurus,Hainaut Sud,Charleroi,9432.0,Rue de l'Observatoire 23,6220,FLEURUS,Fleurus,50.4868248,4.5554462,478.0,Wallonie-Bruxelles Enseignement,725928796,Boulevard Pachéco 32,1000,BRUXELLES,Bruxelles,"50.4868248, 4.5554462"
1045.0,ATHENEE ROYAL JOURDAN,2167133715,Secondaire CEFA,Secondaire,Ordinaire,WBE,Rue de Fleurjoux 3,6220,FLEURUS,Fleurus,Hainaut Sud,Charleroi,9435.0,Sentier du Lycée 10,6220,FLEURUS,Fleurus,50.4770284,4.5515504,478.0,Wallonie-Bruxelles Enseignement,725928796,Boulevard Pachéco 32,1000,BRUXELLES,Bruxelles,"50.4770284, 4.5515504"
1045.0,ATHENEE ROYAL JOURDAN,2167133715,Secondaire ordinaire,Secondaire,Ordinaire,WBE,Rue de Fleurjoux 3,6220,FLEURUS,Fleurus,Hainaut Sud,Charleroi,2001.0,Rue de Fleurjoux 3,6220,FLEURUS,Fleurus,50.4797253,4.5495737,478.0,Wallonie-Bruxelles Enseignement,725928796,Boulevard Pachéco 32,1000,BRUXELLES,Bruxelles,"50.4797253, 4.5495737"
1045.0,ATHENEE ROYAL JOURDAN,2167133715,Secondaire ordinaire,Secondaire,Ordinaire,WBE,Rue de Fleurjoux 3,6220,FLEURUS,Fleurus,Hainaut Sud,Charleroi,2009.0,Rue de l'Observatoire 23,6220,FLEURUS,Fleurus,50.4868248,4.5554462,478.0,Wallonie-Bruxelles Enseignement,725928796,Boulevard Pachéco 32,1000,BRUXELLES,Bruxelles,"50.4868248, 4.5554462"
1045.0,ATHENEE ROYAL JOURDAN,2167133715,Secondaire CEFA,Secondaire,Ordinaire,WBE,Rue de Fleurjoux 3,6220,FLEURUS,Fleurus,Hainaut Sud,Charleroi,9433.0,Rue Paul Pastur 38/1,6224,WANFERCEE-BAULET,Fleurus,50.4632001,4.5801701,478.0,Wallonie-Bruxelles Enseignement,725928796,Boulevard Pachéco 32,1000,BRUXELLES,Bruxelles,"50.4632001, 4.5801701"
1045.0,ATHENEE ROYAL JOURDAN,2167133715,Secondaire ordinaire,Secondaire,Ordinaire,WBE,Rue de Fleurjoux 3,6220,FLEURUS,Fleurus,Hainaut Sud,Charleroi,9434.0,Sentier du Lycée 10,6220,FLEURUS,Fleurus,50.4770284,4.5515504,478.0,Wallonie-Bruxelles Enseignement,725928796,Boulevard Pachéco 32,1000,BRUXELLES,Bruxelles,"50.4770284, 4.5515504"
1045.0,ATHENEE ROYAL JOURDAN,2167133715,Secondaire ordinaire,Secondaire,Ordinaire,WBE,Rue de Fleurjoux 3,6220,FLEURUS,Fleurus,Hainaut Sud,Charleroi,8372.0,Rue Paul Pastur 38/1,6224,WANFERCEE-BAULET,Fleurus,50.4632001,4.5801701,478.0,Wallonie-Bruxelles Enseignement,725928796,Boulevard Pachéco 32,1000,BRUXELLES,Bruxelles,"50.4632001, 4.5801701"
1046.0,INSTITUT NOTRE-DAME,2167071159,Secondaire ordinaire,Secondaire,Ordinaire,Libre confessionnel,Rue de Bruxelles 97,6220,FLEURUS,Fleurus,Hainaut Sud,Charleroi,2002.0,Rue de Bruxelles 97,6220,FLEURUS,Fleurus,50.4859377,4.5511669,92.0,Institut Notre-Dame,439219265,Rue de Bruxelles 97,6220,FLEURUS,Fleurus,"50.4859377, 4.5511669"
1046.0,INSTITUT NOTRE-DAME,2167071159,Secondaire CEFA,Secondaire,Ordinaire,Libre confessionnel,Rue de Bruxelles 97,6220,FLEURUS,Fleurus,Hainaut Sud,Charleroi,10413.0,Rue de Bruxelles 97,6220,FLEURUS,Fleurus,50.4859984,4.5511321,92.0,Institut Notre-Dame,439219265,Rue de Bruxelles 97,6220,FLEURUS,Fleurus,"50.4859984, 4.5511321"
105.0,Ecole fondamentale Emile André,2167216362,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue Haute 107,1000,BRUXELLES,Bruxelles,Bruxelles,Bruxelles-Capitale,167.0,Rue Haute 107,1000,BRUXELLES,Bruxelles,50.8392537,4.3506342,1057.0,Ville de Bruxelles,207373429,Rue des Halles 4,1000,BRUXELLES,Bruxelles,"50.8392537, 4.3506342"
105.0,Ecole fondamentale Emile André,2167216362,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue Haute 107,1000,BRUXELLES,Bruxelles,Bruxelles,Bruxelles-Capitale,167.0,Rue Haute 107,1000,BRUXELLES,Bruxelles,50.8392537,4.3506342,1057.0,Ville de Bruxelles,207373429,Rue des Halles 4,1000,BRUXELLES,Bruxelles,"50.8392537, 4.3506342"
1050.0,Académie de musique et des arts parlés de Fleurus,2224918791,Artistique à horaire réduit,Secondaire,Ordinaire,Subventionné communal,Rue Joseph Lefèbvre 74,6220,FLEURUS,Fleurus,Hainaut Sud,Charleroi,8124.0,Rue du Roi-Chevalier 23,6220,WANGENIES,Fleurus,50.473425,4.5184681,1050.0,Ville de Fleurus,207313348,Rue du Solstice 1,6220,FLEURUS,Fleurus,"50.473425, 4.5184681"
1050.0,Académie de musique et des arts parlés de Fleurus,2224918791,Artistique à horaire réduit,Secondaire,Ordinaire,Subventionné communal,Rue Joseph Lefèbvre 74,6220,FLEURUS,Fleurus,Hainaut Sud,Charleroi,8126.0,Place André Renard,6224,WANFERCEE-BAULET,Fleurus,50.469805,4.5860272,1050.0,Ville de Fleurus,207313348,Rue du Solstice 1,6220,FLEURUS,Fleurus,"50.469805, 4.5860272"
